expname blocknr subjectnr cond item pagenr code code2 ffdur ffqual ffbck ffin ffout rpdur rpqual rpcnt rpsacc rpout tgdur tgqual tgcnt tgsacc tgout gdur gqual gcnt gsacc gbck gout totfixdur totfixcnt NumFixQualNot0 totfixQual0dur totfixQual0cnt
eye 71 39 GEEN_MIS_MIS 014 7 3 0 154 0 0 32 14 876 0 5 68 22 876 0 5 68 14 876 0 5 68 2 22 808 5 0 808 5
eye 71 39 GEEN_MIS_MIS 014 7 4 0 218 0 0 22 20 1334 0 5 108 48 1086 0 4 60 48 1086 0 4 60 1 48 1190 5 0 1190 5
eye 71 39 GEEN_MIS_MIS 014 7 5 0 196 0 0 14 16 1960 0 9 220 20 1690 0 8 114 16 568 0 2 16 1 54 1576 8 0 1576 8
eye 71 39 GEEN_MIS_MIS 014 7 6 0 156 0 2 20 22 156 0 1 0 22 156 0 1 0 22 156 0 1 0 2 22 156 1 0 156 1
eye 71 39 GEEN_MIS_MIS 014 7 8 0 168 0 0 22 16 1032 0 4 74 44 452 0 2 16 44 452 0 2 16 1 44 436 2 0 436 2
eye 71 39 GEEN_MIS_MIS 014 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 EEN_MATCH_MATCH 027 8 1 0 154 0 0 0 12 478 0 3 30 20 478 0 3 30 12 478 0 3 30 2 20 1042 5 0 1042 5
eye 71 39 EEN_MATCH_MATCH 027 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170 1 0 170 1
eye 71 39 EEN_MATCH_MATCH 027 8 3 0 214 0 1 20 12 664 0 3 34 18 460 0 2 0 18 214 0 1 0 1 12 460 2 0 460 2
eye 71 39 EEN_MATCH_MATCH 027 8 5 0 146 0 0 18 36 576 0 3 52 26 576 0 3 52 16 576 0 3 52 2 26 524 3 0 524 3
eye 71 39 EEN_MATCH_MATCH 027 8 6 0 266 0 2 26 18 266 0 1 0 18 266 0 1 0 18 266 0 1 0 2 18 424 2 0 424 2
eye 71 39 EEN_MATCH_MATCH 027 8 8 0 280 0 1 18 10 824 0 4 50 18 636 0 3 20 18 280 0 1 0 1 10 840 4 0 840 4
eye 71 39 EEN_MATCH_MATCH 027 8 9 0 130 0 1 18 22 1018 0 4 70 22 130 0 1 0 22 130 0 1 0 1 22 130 1 0 130 1
eye 71 39 GEEN_MATCH_MATCH 007 9 1 0 252 0 0 0 12 614 0 3 26 28 614 0 3 26 14 614 0 3 26 2 28 946 4 0 946 4
eye 71 39 GEEN_MATCH_MATCH 007 9 2 0 456 0 2 28 20 456 0 1 0 20 456 0 1 0 20 456 0 1 0 2 20 644 2 0 644 2
eye 71 39 GEEN_MATCH_MATCH 007 9 3 0 276 0 0 20 16 542 0 2 16 22 542 0 2 16 22 542 0 2 16 2 22 904 4 0 904 4
eye 71 39 GEEN_MATCH_MATCH 007 9 4 0 248 0 2 22 22 248 0 1 0 22 248 0 1 0 22 248 0 1 0 2 22 248 1 0 248 1
eye 71 39 GEEN_MATCH_MATCH 007 9 5 0 228 0 0 22 18 1140 0 4 92 22 1140 0 4 92 22 1140 0 4 92 2 22 1048 4 0 1048 4
eye 71 39 GEEN_MATCH_MATCH 007 9 6 0 180 0 0 22 18 548 0 3 36 20 548 0 3 36 18 548 0 3 36 2 20 1198 6 0 1198 6
eye 71 39 GEEN_MATCH_MATCH 007 9 8 0 346 0 1 20 18 2064 0 7 132 20 1270 0 4 24 18 346 0 1 0 1 18 1246 4 0 1246 4
eye 71 39 GEEN_MATCH_MATCH 007 9 9 0 212 0 0 20 14 1530 0 6 110 38 510 0 2 14 14 510 0 2 14 1 38 496 2 0 496 2
eye 71 39 GEEN_MATCH_MATCH 023 10 1 0 386 0 2 0 28 386 0 1 0 28 386 0 1 0 28 386 0 1 0 2 28 386 1 0 386 1
eye 71 39 GEEN_MATCH_MATCH 023 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 610 2 0 610 2
eye 71 39 GEEN_MATCH_MATCH 023 10 3 0 218 0 1 28 16 656 0 3 34 24 450 0 2 0 16 218 0 1 0 1 16 708 3 0 708 3
eye 71 39 GEEN_MATCH_MATCH 023 10 5 0 156 0 0 24 32 666 0 3 50 32 666 0 3 50 32 666 0 3 50 2 32 840 4 0 840 4
eye 71 39 GEEN_MATCH_MATCH 023 10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 448 1 0 448 1
eye 71 39 GEEN_MATCH_MATCH 023 10 8 0 164 0 1 32 14 2386 0 9 182 20 1126 0 6 66 24 164 0 1 0 1 14 1854 10 0 1854 10
eye 71 39 GEEN_MATCH_MATCH 023 10 9 0 240 0 1 20 14 1368 0 6 110 14 240 0 1 0 14 240 0 1 0 1 14 240 1 0 240 1
eye 71 39 EEN_MIS_MIS 002 11 1 0 238 0 0 0 16 410 0 2 16 24 410 0 2 16 24 410 0 2 16 2 24 1492 6 0 1492 6
eye 71 39 EEN_MIS_MIS 002 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 812 4 0 812 4
eye 71 39 EEN_MIS_MIS 002 11 3 0 162 0 1 24 20 1526 0 7 126 26 832 0 4 16 24 162 0 1 0 1 20 1728 8 0 1728 8
eye 71 39 EEN_MIS_MIS 002 11 5 0 156 0 1 26 32 1102 0 4 102 30 738 0 3 34 30 156 0 1 0 1 32 704 3 0 704 3
eye 71 39 EEN_MIS_MIS 002 11 6 0 236 0 2 30 18 236 0 1 0 18 236 0 1 0 18 236 0 1 0 2 18 450 3 0 450 3
eye 71 39 EEN_MIS_MIS 002 11 8 0 272 0 1 18 16 748 0 3 40 22 544 0 2 0 22 272 0 1 0 1 16 544 2 0 544 2
eye 71 39 EEN_MIS_MIS 002 11 9 0 166 0 1 22 30 2876 0 11 242 34 642 0 2 0 30 166 0 1 0 1 30 642 2 0 642 2
eye 71 39 EEN_MIS_MIS 010 12 1 0 246 0 0 0 10 632 0 3 30 20 632 0 3 30 20 632 0 3 30 2 20 918 5 0 918 5
eye 71 39 EEN_MIS_MIS 010 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 626 2 0 626 2
eye 71 39 EEN_MIS_MIS 010 12 3 0 198 0 0 20 18 882 0 3 34 16 764 0 2 18 16 764 0 2 18 1 16 746 2 0 746 2
eye 71 39 EEN_MIS_MIS 010 12 5 0 190 0 0 24 32 766 0 3 48 22 766 0 3 48 16 766 0 3 48 2 22 718 3 0 718 3
eye 71 39 EEN_MIS_MIS 010 12 6 0 284 0 2 22 18 284 0 1 0 18 284 0 1 0 18 284 0 1 0 2 18 284 1 0 284 1
eye 71 39 EEN_MIS_MIS 010 12 8 0 180 0 0 18 20 622 0 3 36 28 622 0 3 36 16 622 0 3 36 2 28 586 3 0 586 3
eye 71 39 EEN_MIS_MIS 010 12 9 0 444 0 0 28 18 2126 0 7 134 42 1202 0 4 50 10 1202 0 4 50 1 42 1152 4 0 1152 4
eye 71 39 GEEN_MIS_MIS 022 13 1 0 256 0 0 0 12 464 0 2 12 24 464 0 2 12 24 464 0 2 12 2 24 998 4 0 998 4
eye 71 39 GEEN_MIS_MIS 022 13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 GEEN_MIS_MIS 022 13 3 0 346 0 0 24 26 538 0 2 26 24 538 0 2 26 24 538 0 2 26 2 24 1002 5 0 1002 5
eye 71 39 GEEN_MIS_MIS 022 13 4 0 224 0 0 24 20 636 0 3 52 18 636 0 3 52 20 636 0 3 52 2 18 774 4 0 774 4
eye 71 39 GEEN_MIS_MIS 022 13 5 0 134 0 2 18 46 134 0 1 0 46 134 0 1 0 46 134 0 1 0 2 46 632 3 0 632 3
eye 71 39 GEEN_MIS_MIS 022 13 6 0 142 0 1 46 20 1342 0 5 72 14 772 0 3 0 14 142 0 1 0 1 20 772 3 0 772 3
eye 71 39 GEEN_MIS_MIS 022 13 8 0 308 0 2 14 24 308 0 1 0 24 308 0 1 0 24 308 0 1 0 2 24 532 2 0 532 2
eye 71 39 GEEN_MIS_MIS 022 13 9 0 182 0 1 24 18 2692 0 13 286 42 1012 0 6 56 14 182 0 1 0 1 18 956 6 0 956 6
eye 71 39 GEEN_MIS_MATCH 028 14 1 0 254 0 0 0 16 590 0 3 26 20 590 0 3 26 20 590 0 3 26 2 20 954 5 0 954 5
eye 71 39 GEEN_MIS_MATCH 028 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 444 2 0 444 2
eye 71 39 GEEN_MIS_MATCH 028 14 3 0 322 0 0 20 22 1498 2 5 138 38 1498 2 5 138 18 1498 2 5 138 2 38 2328 10 2 1718 8
eye 71 39 GEEN_MIS_MATCH 028 14 5 0 280 0 0 38 18 794 2 3 32 26 794 2 3 32 26 794 2 3 32 2 26 1454 6 1 1188 5
eye 71 39 GEEN_MIS_MATCH 028 14 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1034 4 0 1034 4
eye 71 39 GEEN_MIS_MATCH 028 14 8 0 246 0 1 26 16 806 0 3 36 24 426 0 2 0 16 246 0 1 0 1 16 1630 8 0 1630 8
eye 71 39 GEEN_MIS_MATCH 028 14 9 0 164 0 1 24 16 6328 2 26 638 136 1302 2 5 0 136 164 2 1 0 1 16 1302 5 1 1044 4
eye 71 39 GEEN_MIS_MATCH 004 15 1 0 186 0 0 0 14 494 0 2 14 26 494 0 2 14 26 494 0 2 14 2 26 606 3 0 606 3
eye 71 39 GEEN_MIS_MATCH 004 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 226 1 0 226 1
eye 71 39 GEEN_MIS_MATCH 004 15 3 0 160 0 0 26 12 1254 0 5 60 14 1254 0 5 60 14 1254 0 5 60 2 14 2286 7 0 2286 7
eye 71 39 GEEN_MIS_MATCH 004 15 5 0 162 0 0 14 10 668 0 4 60 28 668 0 4 60 18 668 0 4 60 2 28 764 5 0 764 5
eye 71 39 GEEN_MIS_MATCH 004 15 6 0 410 0 2 28 24 410 0 1 0 24 410 0 1 0 24 410 0 1 0 2 24 498 2 0 498 2
eye 71 39 GEEN_MIS_MATCH 004 15 8 0 308 0 0 24 20 1204 0 5 74 22 1080 0 4 38 22 546 0 2 20 1 12 1042 4 0 1042 4
eye 71 39 GEEN_MIS_MATCH 004 15 9 0 204 0 1 22 24 1912 0 6 108 24 204 0 1 0 24 204 0 1 0 1 24 204 1 0 204 1
eye 71 39 GEEN_MATCH_MIS 021 16 1 0 272 0 0 0 18 494 0 2 18 20 494 0 2 18 20 494 0 2 18 2 20 790 3 0 790 3
eye 71 39 GEEN_MATCH_MIS 021 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 234 1 0 234 1
eye 71 39 GEEN_MATCH_MIS 021 16 3 0 598 0 0 20 18 1500 0 4 62 32 1500 0 4 62 20 1500 0 4 62 2 32 1694 5 0 1694 5
eye 71 39 GEEN_MATCH_MIS 021 16 5 0 208 0 0 32 12 382 0 2 12 28 382 0 2 12 28 382 0 2 12 2 28 542 3 0 542 3
eye 71 39 GEEN_MATCH_MIS 021 16 6 0 224 0 2 28 20 224 0 1 0 20 224 0 1 0 20 224 0 1 0 2 20 224 1 0 224 1
eye 71 39 GEEN_MATCH_MIS 021 16 8 0 166 0 0 20 24 966 0 5 76 22 966 0 5 76 16 966 0 5 76 2 22 890 5 0 890 5
eye 71 39 GEEN_MATCH_MIS 021 16 9 0 240 0 0 22 12 1670 0 7 126 46 600 0 3 32 46 600 0 3 32 1 46 568 3 0 568 3
eye 71 39 EEN_MATCH_MATCH 011 17 1 0 388 0 2 0 24 388 0 1 0 24 388 0 1 0 24 388 0 1 0 2 24 388 1 0 388 1
eye 71 39 EEN_MATCH_MATCH 011 17 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 EEN_MATCH_MATCH 011 17 3 0 204 0 0 24 14 408 0 2 14 14 408 0 2 14 14 408 0 2 14 2 14 492 3 0 492 3
eye 71 39 EEN_MATCH_MATCH 011 17 5 0 114 0 0 14 16 732 0 3 52 24 732 0 3 52 24 732 0 3 52 2 24 680 3 0 680 3
eye 71 39 EEN_MATCH_MATCH 011 17 6 0 218 0 2 24 18 218 0 1 0 18 218 0 1 0 18 218 0 1 0 2 18 218 1 0 218 1
eye 71 39 EEN_MATCH_MATCH 011 17 8 0 244 0 0 18 26 674 0 3 46 26 674 0 3 46 20 674 0 3 46 2 26 628 3 0 628 3
eye 71 39 EEN_MATCH_MATCH 011 17 9 0 134 0 0 26 18 414 0 3 48 30 286 0 2 18 30 286 0 2 18 1 30 268 2 0 268 2
eye 71 39 GEEN_MATCH_MATCH 015 18 1 0 254 0 0 0 12 608 2 3 40 20 608 2 3 40 12 608 2 3 40 2 20 1310 6 2 750 4
eye 71 39 GEEN_MATCH_MATCH 015 18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 332 2 0 332 2
eye 71 39 GEEN_MATCH_MATCH 015 18 3 0 174 0 0 20 10 656 0 4 44 24 458 0 3 10 20 316 0 2 10 1 20 900 6 0 900 6
eye 71 39 GEEN_MATCH_MATCH 015 18 5 0 142 0 0 24 38 536 0 3 52 28 536 0 3 52 28 536 0 3 52 2 28 800 5 0 800 5
eye 71 39 GEEN_MATCH_MATCH 015 18 6 0 382 0 1 28 14 1262 0 5 64 12 932 0 3 20 12 382 0 1 0 1 14 912 3 0 912 3
eye 71 39 GEEN_MATCH_MATCH 015 18 8 0 156 0 2 22 24 156 0 1 0 24 156 0 1 0 24 156 0 1 0 2 24 328 2 0 328 2
eye 71 39 GEEN_MATCH_MATCH 015 18 9 0 222 0 0 24 18 2228 2 10 306 26 376 0 2 18 26 376 0 2 18 1 26 358 2 0 358 2
eye 71 39 GEEN_MATCH_MATCH 031 19 1 0 420 0 2 0 26 420 0 1 0 26 420 0 1 0 26 420 0 1 0 2 26 668 2 0 668 2
eye 71 39 GEEN_MATCH_MATCH 031 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 GEEN_MATCH_MATCH 031 19 3 0 410 0 0 26 22 674 0 2 22 30 674 0 2 22 30 674 0 2 22 2 30 1402 4 0 1402 4
eye 71 39 GEEN_MATCH_MATCH 031 19 4 0 248 0 1 30 20 1312 0 4 82 38 688 0 2 0 20 248 0 1 0 1 20 688 2 0 688 2
eye 71 39 GEEN_MATCH_MATCH 031 19 5 0 152 0 0 42 40 720 0 4 80 22 720 0 4 80 18 720 0 4 80 2 22 640 4 0 640 4
eye 71 39 GEEN_MATCH_MATCH 031 19 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 264 1 0 264 1
eye 71 39 GEEN_MATCH_MATCH 031 19 8 0 302 0 1 22 12 954 0 3 36 28 654 0 2 0 28 302 0 1 0 1 12 654 2 0 654 2
eye 71 39 GEEN_MATCH_MATCH 031 19 9 0 186 0 0 28 14 1604 0 5 102 38 1110 0 4 64 38 1110 0 4 64 1 38 1046 4 0 1046 4
eye 71 39 EEN_MATCH_MIS 017 20 1 0 198 0 0 0 20 446 0 2 20 24 446 0 2 20 24 446 0 2 20 2 24 690 3 0 690 3
eye 71 39 EEN_MATCH_MIS 017 20 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188 1 0 188 1
eye 71 39 EEN_MATCH_MIS 017 20 3 0 360 0 2 24 26 360 0 1 0 26 360 0 1 0 26 360 0 1 0 2 26 360 1 0 360 1
eye 71 39 EEN_MATCH_MIS 017 20 4 0 218 0 0 26 18 1042 0 5 80 50 1042 0 5 80 50 1042 0 5 80 2 50 1166 6 0 1166 6
eye 71 39 EEN_MATCH_MIS 017 20 5 0 164 0 0 50 16 334 0 2 16 34 334 0 2 16 16 334 0 2 16 2 34 318 2 0 318 2
eye 71 39 EEN_MATCH_MIS 017 20 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 594 1 0 594 1
eye 71 39 EEN_MATCH_MIS 017 20 8 0 162 0 1 34 16 1352 0 4 56 32 724 0 3 22 32 162 0 1 0 1 16 702 3 0 702 3
eye 71 39 EEN_MATCH_MIS 017 20 9 0 152 0 0 32 20 1180 0 6 130 46 426 0 3 32 46 426 0 3 32 1 46 394 3 0 394 3
eye 71 39 GEEN_MATCH_MIS 013 21 1 0 256 0 0 0 16 434 0 2 16 24 434 0 2 16 24 434 0 2 16 2 24 418 2 0 418 2
eye 71 39 GEEN_MATCH_MIS 013 21 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 224 1 0 224 1
eye 71 39 GEEN_MATCH_MIS 013 21 3 0 218 0 0 24 12 550 0 3 34 26 550 0 3 34 26 550 0 3 34 2 26 950 5 0 950 5
eye 71 39 GEEN_MATCH_MIS 013 21 4 0 234 0 0 26 18 1484 0 6 126 42 1196 0 5 60 34 788 0 4 60 1 34 1136 5 0 1136 5
eye 71 39 GEEN_MATCH_MIS 013 21 5 0 154 0 0 42 22 596 0 3 54 20 596 0 3 54 22 596 0 3 54 2 20 542 3 0 542 3
eye 71 39 GEEN_MATCH_MIS 013 21 6 0 288 0 2 20 20 288 0 1 0 20 288 0 1 0 20 288 0 1 0 2 20 288 1 0 288 1
eye 71 39 GEEN_MATCH_MIS 013 21 8 0 192 0 2 20 22 192 0 1 0 22 192 0 1 0 22 192 0 1 0 2 22 192 1 0 192 1
eye 71 39 GEEN_MATCH_MIS 013 21 9 0 182 0 0 22 18 828 0 4 76 38 334 0 2 18 38 334 0 2 18 1 38 316 2 0 316 2
eye 71 39 GEEN_MATCH_MIS 005 22 1 0 86 0 0 0 14 714 2 3 36 32 714 2 3 36 32 714 2 3 36 2 32 1854 7 1 1652 6
eye 71 39 GEEN_MATCH_MIS 005 22 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 358 1 0 358 1
eye 71 39 GEEN_MATCH_MIS 005 22 3 0 190 0 0 32 12 516 0 3 36 20 516 0 3 36 20 516 0 3 36 2 20 1886 9 0 1886 9
eye 71 39 GEEN_MATCH_MIS 005 22 4 0 182 0 0 20 14 2652 2 8 164 36 1556 2 5 82 16 1406 2 4 82 1 16 2160 8 1 1888 7
eye 71 39 GEEN_MATCH_MIS 005 22 5 0 180 0 1 20 22 3944 2 15 478 24 876 0 4 22 24 180 0 1 0 1 22 914 5 0 914 5
eye 71 39 GEEN_MATCH_MIS 005 22 6 0 154 0 2 24 24 154 0 1 0 24 154 0 1 0 24 154 0 1 0 2 24 154 1 0 154 1
eye 71 39 GEEN_MATCH_MIS 005 22 8 0 308 0 2 24 20 308 0 1 0 20 308 0 1 0 20 308 0 1 0 2 20 442 2 0 442 2
eye 71 39 GEEN_MATCH_MIS 005 22 9 0 142 0 1 20 22 598 0 4 86 42 318 0 2 0 22 142 0 1 0 1 22 318 2 0 318 2
eye 71 39 EEN_MATCH_MIS 009 23 1 0 568 0 2 0 24 568 0 1 0 24 568 0 1 0 24 568 0 1 0 2 24 808 2 0 808 2
eye 71 39 EEN_MATCH_MIS 009 23 2 0 234 0 2 24 24 234 0 1 0 24 234 0 1 0 24 234 0 1 0 2 24 234 1 0 234 1
eye 71 39 EEN_MATCH_MIS 009 23 3 0 320 0 0 24 10 486 0 2 10 26 486 0 2 10 26 486 0 2 10 2 26 708 3 0 708 3
eye 71 39 EEN_MATCH_MIS 009 23 4 0 246 0 0 26 24 1150 0 6 94 48 1150 0 6 94 16 1150 0 6 94 2 48 1412 8 0 1412 8
eye 71 39 EEN_MATCH_MIS 009 23 5 0 154 0 0 48 22 498 0 2 22 34 498 0 2 22 22 498 0 2 22 2 34 840 3 0 840 3
eye 71 39 EEN_MATCH_MIS 009 23 6 0 218 0 2 34 20 218 0 1 0 20 218 0 1 0 20 218 0 1 0 2 20 414 2 0 414 2
eye 71 39 EEN_MATCH_MIS 009 23 8 0 114 0 1 20 26 2448 0 11 248 36 876 0 5 64 22 114 0 1 0 1 26 812 5 0 812 5
eye 71 39 EEN_MATCH_MIS 009 23 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 EEN_MATCH_MIS 001 24 1 0 604 0 2 0 34 604 0 1 0 34 604 0 1 0 34 604 0 1 0 2 34 902 2 0 902 2
eye 71 39 EEN_MATCH_MIS 001 24 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 1 0 90 1
eye 71 39 EEN_MATCH_MIS 001 24 3 0 182 0 0 34 12 1282 0 4 48 20 1282 0 4 48 20 1282 0 4 48 2 20 1608 6 0 1608 6
eye 71 39 EEN_MATCH_MIS 001 24 5 0 222 0 0 20 40 638 0 2 40 18 638 0 2 40 18 638 0 2 40 2 18 598 2 0 598 2
eye 71 39 EEN_MATCH_MIS 001 24 6 0 152 0 0 18 20 356 0 2 20 18 356 0 2 20 18 356 0 2 20 2 18 682 4 0 682 4
eye 71 39 EEN_MATCH_MIS 001 24 8 0 178 0 0 18 20 1254 0 6 106 20 844 0 4 42 24 358 0 2 20 1 24 802 4 0 802 4
eye 71 39 EEN_MATCH_MIS 001 24 9 0 168 0 1 20 36 1028 0 5 98 36 168 0 1 0 36 168 0 1 0 1 36 168 1 0 168 1
eye 71 39 EEN_MIS_MIS 026 25 1 0 230 0 0 0 10 396 0 2 10 26 396 0 2 10 26 396 0 2 10 2 26 548 3 0 548 3
eye 71 39 EEN_MIS_MIS 026 25 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 266 2 0 266 2
eye 71 39 EEN_MIS_MIS 026 25 3 0 198 0 1 26 20 1582 0 8 138 22 1052 0 5 36 22 198 0 1 0 1 20 1410 7 0 1410 7
eye 71 39 EEN_MIS_MIS 026 25 4 0 300 0 0 22 14 536 0 3 38 18 536 0 3 38 18 536 0 3 38 2 18 640 4 0 640 4
eye 71 39 EEN_MIS_MIS 026 25 5 0 148 0 0 18 50 566 0 3 64 28 566 0 3 64 28 566 0 3 64 2 28 502 3 0 502 3
eye 71 39 EEN_MIS_MIS 026 25 6 0 200 0 0 28 10 462 0 2 10 18 462 0 2 10 10 462 0 2 10 2 18 452 2 0 452 2
eye 71 39 EEN_MIS_MIS 026 25 8 0 130 0 0 18 22 324 0 2 22 26 324 0 2 22 26 324 0 2 22 2 26 302 2 0 302 2
eye 71 39 EEN_MIS_MIS 026 25 9 0 304 0 0 26 20 1026 0 5 100 38 410 0 2 20 38 410 0 2 20 1 38 390 2 0 390 2
eye 71 39 GEEN_MIS_MIS 030 26 1 0 330 0 2 0 30 330 0 1 0 30 330 0 1 0 30 330 0 1 0 2 30 330 1 0 330 1
eye 71 39 GEEN_MIS_MIS 030 26 2 0 156 0 2 30 22 156 0 1 0 22 156 0 1 0 22 156 0 1 0 2 22 156 1 0 156 1
eye 71 39 GEEN_MIS_MIS 030 26 3 0 242 0 0 22 18 572 0 3 40 24 572 0 3 40 18 572 0 3 40 2 24 532 3 0 532 3
eye 71 39 GEEN_MIS_MIS 030 26 4 0 256 0 2 24 40 256 0 1 0 40 256 0 1 0 40 256 0 1 0 2 40 256 1 0 256 1
eye 71 39 GEEN_MIS_MIS 030 26 5 0 188 0 0 40 14 526 0 3 34 28 526 0 3 34 28 526 0 3 34 2 28 492 3 0 492 3
eye 71 39 GEEN_MIS_MIS 030 26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 214 1 0 214 1
eye 71 39 GEEN_MIS_MIS 030 26 8 0 168 0 1 28 18 808 0 4 60 20 558 0 3 24 20 168 0 1 0 1 18 534 3 0 534 3
eye 71 39 GEEN_MIS_MIS 030 26 9 0 364 0 0 20 0 364 0 1 0 0 364 0 1 0 0 364 0 1 0 2 0 364 1 0 364 1
eye 71 39 GEEN_MIS_MIS 006 27 1 0 60 0 0 0 22 1156 0 5 74 24 1156 0 5 74 24 1156 0 5 74 2 24 1336 7 0 1336 7
eye 71 39 GEEN_MIS_MIS 006 27 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 GEEN_MIS_MIS 006 27 3 0 322 0 2 24 24 322 0 1 0 24 322 0 1 0 24 322 0 1 0 2 24 566 2 0 566 2
eye 71 39 GEEN_MIS_MIS 006 27 4 0 168 0 0 24 22 742 0 4 62 46 742 0 4 62 46 742 0 4 62 2 46 680 4 0 680 4
eye 71 39 GEEN_MIS_MIS 006 27 5 0 186 0 0 46 16 618 0 3 42 22 618 0 3 42 22 618 0 3 42 2 22 576 3 0 576 3
eye 71 39 GEEN_MIS_MIS 006 27 6 0 290 0 2 22 22 290 0 1 0 22 290 0 1 0 22 290 0 1 0 2 22 290 1 0 290 1
eye 71 39 GEEN_MIS_MIS 006 27 8 0 522 0 2 22 30 522 0 1 0 30 522 0 1 0 30 522 0 1 0 2 30 1042 4 0 1042 4
eye 71 39 GEEN_MIS_MIS 006 27 9 0 142 0 1 30 28 1510 0 8 172 48 320 0 2 0 28 142 0 1 0 1 28 320 2 0 320 2
eye 71 39 EEN_MATCH_MIS 025 28 1 0 430 0 2 0 28 430 0 1 0 28 430 0 1 0 28 430 0 1 0 2 28 430 1 0 430 1
eye 71 39 EEN_MATCH_MIS 025 28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 EEN_MATCH_MIS 025 28 3 0 168 0 0 28 14 362 0 2 14 24 362 0 2 14 14 362 0 2 14 2 24 348 2 0 348 2
eye 71 39 EEN_MATCH_MIS 025 28 4 0 198 0 0 24 20 432 0 2 20 46 432 0 2 20 46 432 0 2 20 2 46 412 2 0 412 2
eye 71 39 EEN_MATCH_MIS 025 28 5 0 248 0 0 46 20 434 0 2 20 22 434 0 2 20 22 434 0 2 20 2 22 414 2 0 414 2
eye 71 39 EEN_MATCH_MIS 025 28 6 0 204 0 0 22 18 372 0 2 18 22 372 0 2 18 22 372 0 2 18 2 22 408 3 0 408 3
eye 71 39 EEN_MATCH_MIS 025 28 8 0 172 0 0 22 18 1022 0 5 84 24 944 0 4 60 20 944 0 4 60 1 24 884 4 0 884 4
eye 71 39 EEN_MATCH_MIS 025 28 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
eye 71 39 EEN_MATCH_MATCH 019 29 1 0 250 0 2 0 22 250 0 1 0 22 250 0 1 0 22 250 0 1 0 2 22 506 2 0 506 2
eye 71 39 EEN_MATCH_MATCH 019 29 2 0 162 0 1 22 14 432 0 2 14 14 162 0 1 0 14 162 0 1 0 1 14 332 2 0 332 2
eye 71 39 EEN_MATCH_MATCH 019 29 3 0 234 0 1 26 14 1054 0 4 56 28 844 0 3 16 28 234 0 1 0 1 14 828 3 0 828 3
eye 71 39 EEN_MATCH_MATCH 019 29 5 0 156 0 0 28 16 758 0 3 40 32 758 0 3 40 16 758 0 3 40 2 32 718 3 0 718 3
eye 71 39 EEN_MATCH_MATCH 019 29 6 0 254 0 2 32 24 254 0 1 0 24 254 0 1 0 24 254 0 1 0 2 24 254 1 0 254 1
eye 71 39 EEN_MATCH_MATCH 019 29 8 0 506 0 0 24 24 1698 0 7 126 0 1698 0 7 126 22 1698 0 7 126 2 0 1572 7 0 1572 7
